subject,rt,question,item,modality
735,326.0141877166899,1,9,image
736,479.4962601494001,0,0,image
736,392.0853550793157,0,1,image
736,427.5561420256772,0,2,image
736,423.0664093654646,0,3,image
736,480.817883060582,0,4,image
736,390.62320303474166,0,5,image
736,322.39905692766973,0,6,image
736,352.77281463789313,0,7,image
736,418.7072290438731,0,8,image
736,400.78364800191105,0,9,image
736,314.55855656969294,1,0,image
736,292.27534427310223,1,1,image
736,368.37761619273346,1,2,image
736,273.34397247112094,1,3,image
736,326.80582935507067,1,4,image
736,276.2339884270439,1,5,image
736,331.6506092371016,1,6,image
736,232.9100078386591,1,7,image
736,280.19096597252934,1,8,image
736,272.893699236371,1,9,image
737,332.7540725400643,0,0,image
737,490.77227422823734,0,1,image
737,473.7910935095286,0,2,image
737,477.29698379519533,0,3,image
737,551.8925142527862,0,4,image
737,313.94448821840115,0,5,image
737,318.0384590328601,0,6,image
737,423.6490637488147,0,7,image
737,429.6755313592805,0,8,image
737,458.6083526050289,0,9,image
737,349.1250659987736,1,0,image
737,327.9959002881092,1,1,image
737,450.0457927912277,1,2,image
737,266.15372532789763,1,3,image
737,358.9683029131517,1,4,image
737,273.5956644134256,1,5,image
737,240.87530479131397,1,6,image
737,266.69352397846313,1,7,image
737,273.4748989426297,1,8,image
737,280.0630141608543,1,9,image
738,476.0274586629319,0,0,image
738,469.6202471218993,0,1,image
738,546.8092633434112,0,2,image
738,353.7034815052372,0,3,image
738,535.8404282469746,0,4,image
738,495.7914717517319,0,5,image
738,333.37039778150796,0,6,image
738,460.2473324893489,0,7,image
738,445.3121524201622,0,8,image
738,458.0723691664169,0,9,image
738,367.8963136890678,1,0,image
738,352.9567716730159,1,1,image
738,293.5571222876566,1,2,image
738,384.1958493216303,1,3,image
738,266.4530007083364,1,4,image
738,191.78589791842688,1,5,image
738,300.3577607747185,1,6,image
738,237.0551326794936,1,7,image
738,199.44691173460723,1,8,image
738,245.330571967398,1,9,image
739,416.1796200659283,0,0,image
739,476.01587221025545,0,1,image
739,468.39008106346716,0,2,image
739,401.6922750541741,0,3,image
739,438.0231380404918,0,4,image
739,356.3965140286867,0,5,image
739,473.8810653467824,0,6,image
739,324.4310138301087,0,7,image
739,369.19351016854034,0,8,image
739,346.0561055710741,0,9,image
739,314.6904822197284,1,0,image
739,355.91061283576215,1,1,image
739,337.71109244953016,1,2,image
739,339.66115822112545,1,3,image
739,476.0220665622091,1,4,image
739,255.02023617820086,1,5,image
739,281.8566733490544,1,6,image
739,230.47641431861217,1,7,image
739,305.39655441449554,1,8,image
739,286.64909633653133,1,9,image
740,352.0867731727802,0,0,image
740,455.2600406558223,0,1,image
740,481.1853528363367,0,2,image
740,317.00823267571184,0,3,image
740,479.2274765123369,0,4,image
740,345.01723287244,0,5,image
740,394.157163367119,0,6,image
740,388.4796051120252,0,7,image
740,330.22565066744966,0,8,image
740,443.2171001931664,0,9,image
740,324.09467391950176,1,0,image
740,333.9369897025707,1,1,image
740,368.4501769322454,1,2,image
740,256.63928281384017,1,3,image
740,374.62488280997337,1,4,image
740,282.1334965281318,1,5,image
740,314.4571951962488,1,6,image
740,292.15642724544557,1,7,image
740,278.7496985645956,1,8,image
740,243.69798196885276,1,9,image
741,341.4654037811629,0,0,image
741,495.39790882094877,0,1,image
741,406.0424513596339,0,2,image
741,294.7576317535067,0,3,image
741,500.7453760430095,0,4,image
741,298.8762522324412,0,5,image
741,204.81413736533668,0,6,image
741,228.83103590300618,0,7,image
741,305.18854785819826,0,8,image
741,313.00786056618523,0,9,image
741,215.18165014874674,1,0,image
741,223.19826138276972,1,1,image
741,266.7453134843047,1,2,image
741,290.74502977672086,1,3,image
741,316.2219551796581,1,4,image
741,287.55202450075757,1,5,image
741,188.63231723314016,1,6,image
741,256.1242586797946,1,7,image
741,211.747834844441,1,8,image
741,328.9305737013756,1,9,image
742,431.53204759700844,0,0,image
742,508.8470458643065,0,1,image
742,510.3670178317542,0,2,image
742,382.02597137691134,0,3,image
742,480.84725287971133,0,4,image
742,421.30209267100827,0,5,image
742,326.4949897435845,0,6,image
742,355.9306668838339,0,7,image
742,470.583563854348,0,8,image
742,377.27162830848783,0,9,image
742,361.0009347720326,1,0,image
742,269.39251791604056,1,1,image
742,343.22257147890684,1,2,image
742,243.09151857442365,1,3,image
742,359.4108116760342,1,4,image
742,281.9534212643487,1,5,image
742,280.68740704144966,1,6,image
742,248.41656063091443,1,7,image
742,339.43153132138275,1,8,image
742,257.69259459674413,1,9,image
743,413.8056200316502,0,0,image
743,448.96637330072343,0,1,image
743,429.1789607543621,0,2,image
743,351.5097607737956,0,3,image
743,491.91007493877635,0,4,image
743,356.2627947084811,0,5,image
743,333.28823884279586,0,6,image
743,383.0342790667958,0,7,image
743,317.38099449850245,0,8,image
743,336.95082948301996,0,9,image
743,236.20854073062202,1,0,image
743,277.4818500558591,1,1,image
743,334.16430759781724,1,2,image
743,209.10937334347676,1,3,image
743,319.12612779610436,1,4,image
743,236.44332302412045,1,5,image
743,341.78139655816074,1,6,image
743,272.4172558208805,1,7,image
743,264.7715689348148,1,8,image
743,330.0767290569997,1,9,image
744,525.7796563616262,0,0,image
744,463.87791093522117,0,1,image
744,477.22467733315057,0,2,image
744,367.8167616486054,0,3,image
744,602.0519305281725,0,4,image
744,397.9407758978012,0,5,image
744,502.8547032902406,0,6,image
744,425.07114220776583,0,7,image
744,449.3626819810642,0,8,image
744,444.1894627385883,0,9,image
744,349.29758275149374,1,0,image
744,344.3957599178646,1,1,image
744,321.74290534194915,1,2,image
744,347.39232011540827,1,3,image
744,322.5860862993411,1,4,image
744,314.40028246615765,1,5,image
744,340.9442911382098,1,6,image
744,314.2725388900594,1,7,image
744,366.7477044538247,1,8,image
744,307.7498203683594,1,9,image
745,375.9478791125037,0,0,image
745,319.51653941309957,0,1,image
745,476.5239363354751,0,2,image
745,371.1247110751335,0,3,image
745,381.61737133799033,0,4,image
745,390.27451129530414,0,5,image
745,407.7938679843261,0,6,image
745,309.98738435417306,0,7,image
745,307.40995909450214,0,8,image
745,358.42277019189714,0,9,image
745,228.77629496846941,1,0,image
745,348.7784980614528,1,1,image
745,330.69891755141526,1,2,image
745,180.69975731516996,1,3,image
745,329.1154931338486,1,4,image
745,290.2694840082741,1,5,image
745,206.61023593510856,1,6,image
745,319.24359274283165,1,7,image
745,261.80513921132894,1,8,image
745,257.5535098186958,1,9,image
746,397.7906418395007,0,0,image
746,442.91815758194787,0,1,image
746,433.2879442679032,0,2,image
746,315.4236309382532,0,3,image
746,417.8784856805321,0,4,image
746,381.2504058347629,0,5,image
746,241.1434828212301,0,6,image
746,384.21167491838713,0,7,image
746,371.96317170545063,0,8,image
746,325.06459062326724,0,9,image
746,340.25205657118863,1,0,image
746,258.7410573975796,1,1,image
746,368.6300715845576,1,2,image
746,297.0730916278944,1,3,image
746,309.57564955952927,1,4,image
746,299.19262563378845,1,5,image
746,232.64615255684328,1,6,image
746,263.6549204659743,1,7,image
746,236.00451805245956,1,8,image
746,366.727350097863,1,9,image
747,418.11329556616073,0,0,image
747,455.98722217940485,0,1,image
747,506.9429229193392,0,2,image
747,455.139633153674,0,3,image
747,442.7612455365444,0,4,image
747,399.1245447021462,0,5,image
747,383.96542533595044,0,6,image
747,344.5185600932945,0,7,image
747,352.0095182272603,0,8,image
747,400.81411982914335,0,9,image
747,427.24965673841865,1,0,image
747,401.9631422375703,1,1,image
747,379.6569533223013,1,2,image
747,212.37000087766737,1,3,image
747,316.331024781792,1,4,image
747,245.46112146127535,1,5,image
747,295.81953517670826,1,6,image
747,263.8991961230072,1,7,image
747,290.22584401979844,1,8,image
747,402.7968504294817,1,9,image
748,439.99027417702985,0,0,image
748,422.04890655411657,0,1,image
748,451.92720434881846,0,2,image
748,488.9460529515602,0,3,image
748,452.05499876888166,0,4,image
748,342.4339846085464,0,5,image
748,386.11705144340976,0,6,image
748,301.4296520877784,0,7,image
748,357.1747738989727,0,8,image
748,444.24564089767915,0,9,image
748,329.11242700369513,1,0,image
748,309.0845154073241,1,1,image
748,397.0802577541084,1,2,image
748,187.30835483410402,1,3,image
748,372.1342503625388,1,4,image
748,268.6709654959165,1,5,image
748,353.14233269908834,1,6,image
748,269.6571823021782,1,7,image
748,245.12862602915095,1,8,image
748,305.10624464943,1,9,image
749,413.5717019946039,0,0,image
749,428.51098726982286,0,1,image
749,485.99193503382014,0,2,image
749,371.8539201114238,0,3,image
749,545.5107870676512,0,4,image
749,432.8508347853101,0,5,image
749,435.7199164167079,0,6,image
749,397.0811732432153,0,7,image
749,376.71967879413745,0,8,image
749,464.14725519470784,0,9,image
749,394.3090263076536,1,0,image
749,298.11893295188463,1,1,image
749,404.62560061873796,1,2,image
749,351.43510097987513,1,3,image
749,341.0719909888643,1,4,image
749,336.4480319581101,1,5,image
749,249.05124763858234,1,6,image
749,315.8447024628453,1,7,image
749,316.6169570417223,1,8,image
749,437.1622571421884,1,9,image
750,394.8125248630714,0,0,image
750,389.6216018456775,0,1,image
750,351.37672091751426,0,2,image
750,423.4326377815993,0,3,image
750,458.6851379143453,0,4,image
750,417.6350247917379,0,5,image
750,434.6006681215081,0,6,image
750,408.80014481840567,0,7,image
750,366.9678485147152,0,8,image
750,396.5109039555368,0,9,image
750,272.6584837071249,1,0,image
750,363.8885503555217,1,1,image
750,395.09910354600333,1,2,image
750,280.9532967618395,1,3,image
750,330.4099081257822,1,4,image
750,252.32949712444943,1,5,image
750,263.71010588096453,1,6,image
750,240.56496487591141,1,7,image
750,291.1783367496907,1,8,image
750,310.8979786651137,1,9,image
751,468.31287770938724,0,0,image
751,509.9212794145332,0,1,image
751,477.011834400776,0,2,image
751,375.1823683061918,0,3,image
751,527.3863820818029,0,4,image
751,431.77267012071064,0,5,image
751,487.94922101544915,0,6,image
751,488.0600633273325,0,7,image
751,356.46881703789325,0,8,image
751,426.5456755030701,0,9,image
751,319.4350488823016,1,0,image
751,441.24459769681096,1,1,image
751,376.179567052109,1,2,image
751,286.7910836218118,1,3,image
751,365.2618586286796,1,4,image
751,317.90257507737294,1,5,image
751,319.97209795712524,1,6,image
751,343.96097659397924,1,7,image
751,268.4423189926285,1,8,image
751,455.9133283281504,1,9,image
752,397.5116305657307,0,0,image
752,364.8264243929609,0,1,image
752,469.69846778249916,0,2,image
752,347.34227936754957,0,3,image
752,429.96567065783955,0,4,image
752,440.957692471106,0,5,image
752,301.6980601856365,0,6,image
752,394.70238014275094,0,7,image
752,343.04363887340094,0,8,image
752,506.6800931271892,0,9,image
752,276.00339010072884,1,0,image
752,236.6697820534304,1,1,image
752,298.4389883298477,1,2,image
752,192.93318866534625,1,3,image
752,431.0747082899144,1,4,image
752,299.7939149240862,1,5,image
752,302.81606088880756,1,6,image
752,258.5105029699599,1,7,image
752,259.00817297281037,1,8,image
752,245.7973940302213,1,9,image
753,433.9212917444209,0,0,image
753,469.17216584171206,0,1,image
753,492.09351694465295,0,2,image
753,424.80282552827714,0,3,image
753,413.06138906117235,0,4,image
753,342.11620875771644,0,5,image
753,268.7874661506397,0,6,image
753,447.66626707117575,0,7,image
753,334.69993275284736,0,8,image
753,509.3838083428785,0,9,image
753,351.3405656143231,1,0,image
753,359.63262506377544,1,1,image
753,332.1673359393234,1,2,image
753,227.06273080456612,1,3,image
753,321.6780783749089,1,4,image
753,308.9307565625003,1,5,image
753,297.26862813200063,1,6,image
753,328.4999723127867,1,7,image
753,305.30471323898786,1,8,image
753,367.5707826935391,1,9,image
754,442.3069959105031,0,0,image
754,455.6569998624093,0,1,image
754,526.2967642330393,0,2,image
754,403.94790104611377,0,3,image
754,580.1572251409464,0,4,image
754,325.19081554185607,0,5,image
754,263.3978544014124,0,6,image
754,293.1814495277438,0,7,image
754,387.2660035303478,0,8,image
754,421.8445439020425,0,9,image
754,357.8562653564309,1,0,image
754,432.4729296350015,1,1,image
754,360.8787322636017,1,2,image
754,280.1495213985411,1,3,image
754,377.91292031010346,1,4,image
754,313.6345420788062,1,5,image
754,333.40524797566593,1,6,image
754,250.43803647950097,1,7,image
754,220.14158308913426,1,8,image
754,313.2625096319102,1,9,image
755,480.4884608807397,0,0,image
755,398.6000240280567,0,1,image
755,464.2171793070105,0,2,image
755,373.84141528599827,0,3,image
755,513.7080036050162,0,4,image
755,406.6925653171743,0,5,image
755,309.54106992319686,0,6,image
755,375.96831493224886,0,7,image
755,226.85766535369262,0,8,image
755,372.4726989732313,0,9,image
755,319.2550004891562,1,0,image
755,277.8205745968018,1,1,image
755,353.69758711801273,1,2,image
755,311.50603506111497,1,3,image
755,242.17049171596557,1,4,image
755,325.2482692324528,1,5,image
755,250.79835837498445,1,6,image
755,365.0229293104831,1,7,image
755,273.3074249752439,1,8,image
755,286.1450569378188,1,9,image
756,338.5947051651306,0,0,image
756,374.1747182732745,0,1,image
756,524.2747972617833,0,2,image
756,402.8451861377276,0,3,image
756,489.06866897465693,0,4,image
756,431.8037032973828,0,5,image
756,376.0904624786791,0,6,image
756,349.33158504543735,0,7,image
756,413.2264414952556,0,8,image
756,513.1413554157449,0,9,image
756,383.44136019278943,1,0,image
756,359.71394609682346,1,1,image
756,443.1659219263367,1,2,image
756,336.54206199206976,1,3,image
756,335.51003121939755,1,4,image
756,251.84675511534587,1,5,image
756,320.281704641203,1,6,image
756,250.56371537666664,1,7,image
756,225.6590547384094,1,8,image
756,307.9496360788871,1,9,image
757,364.2974213280112,0,0,image
757,480.4679420690088,0,1,image
757,446.5661140457546,0,2,image
757,409.05746329828224,0,3,image
757,421.4241727944779,0,4,image
757,402.2929940112344,0,5,image
757,406.93721193998624,0,6,image
757,289.03207486098256,0,7,image
757,436.80901933427424,0,8,image
757,449.6252219211491,0,9,image
757,345.41377427522593,1,0,image
757,398.32853476944695,1,1,image
757,376.11737743028476,1,2,image
757,272.16544097971257,1,3,image
757,396.3000930370472,1,4,image
757,301.4741589069178,1,5,image
757,267.82911759600916,1,6,image
757,193.7468218433322,1,7,image
757,340.99962933055815,1,8,image
757,332.21943539410444,1,9,image
758,475.946530729547,0,0,image
758,526.7519120628193,0,1,image
758,516.6181538592209,0,2,image
758,378.3536312131729,0,3,image
758,533.276746150201,0,4,image
758,403.62039665890984,0,5,image
758,360.70984404759616,0,6,image
758,353.5145491577856,0,7,image
758,336.74077477081994,0,8,image
758,368.84450790386654,0,9,image
758,321.2777839081156,1,0,image
758,434.68695745677746,1,1,image
758,342.12139550808337,1,2,image
758,273.30120333128036,1,3,image
758,372.5085184034189,1,4,image
758,270.5425762763067,1,5,image
758,281.2922946294171,1,6,image
758,281.05941451457886,1,7,image
758,306.1506955080416,1,8,image
758,331.971694600116,1,9,image
759,478.00860494240874,0,0,image
759,405.4548116094348,0,1,image
759,465.46411119587685,0,2,image
759,229.7709247939415,0,3,image
759,431.45619586005296,0,4,image
759,429.9744215108732,0,5,image
759,345.2930345525031,0,6,image
759,329.4115795298552,0,7,image
759,308.8247752426773,0,8,image
759,346.5715021545909,0,9,image
759,332.00772983505334,1,0,image
759,238.91849830776556,1,1,image
759,382.92957337552326,1,2,image
759,245.03281068994374,1,3,image
759,345.01961388302345,1,4,image
759,195.23681455431773,1,5,image
759,176.42490351785813,1,6,image
759,198.63029184031348,1,7,image
759,233.9663878618255,1,8,image
759,227.4689883452849,1,9,image
760,374.63002118893246,0,0,image
760,425.73388981505724,0,1,image
760,369.5172635321498,0,2,image
760,394.5116340985033,0,3,image
760,500.72484493534,0,4,image
760,426.0324168152482,0,5,image
760,284.4187588021784,0,6,image
760,379.40446476522396,0,7,image
760,402.9581471234682,0,8,image
760,394.5261765892528,0,9,image
760,309.53753039423566,1,0,image
760,421.3124522520677,1,1,image
760,403.5034348685035,1,2,image
760,223.64663667033545,1,3,image
760,351.2913568587201,1,4,image
760,257.2929155283281,1,5,image
760,334.16786800270376,1,6,image
760,289.62069297936574,1,7,image
760,352.43820949396405,1,8,image
760,307.96875744104614,1,9,image
761,410.37125299299873,0,0,image
761,423.18361375181445,0,1,image
761,436.54534972392815,0,2,image
761,393.69999073133175,0,3,image
761,561.221525961268,0,4,image
761,388.876258652229,0,5,image
761,380.99585385712,0,6,image
761,319.36708127742344,0,7,image
761,304.12344955527993,0,8,image
761,407.3286261713223,0,9,image
761,189.09356160670927,1,0,image
761,291.67790625685296,1,1,image
761,355.27580417298213,1,2,image
761,367.5447181445172,1,3,image
761,351.39064103772137,1,4,image
761,377.4805101042682,1,5,image
761,307.09747752970037,1,6,image
761,410.4915505634304,1,7,image
761,272.3704249244555,1,8,image
761,278.2008170097211,1,9,image
762,417.85946734829474,0,0,image
762,517.296146001113,0,1,image
762,517.7070244517961,0,2,image
762,402.1880265706642,0,3,image
762,543.7240851213236,0,4,image
762,398.43651582774146,0,5,image
762,428.1630402561499,0,6,image
762,378.9013155132541,0,7,image
762,473.50179507134317,0,8,image
762,485.6253510245125,0,9,image
762,393.19216332153513,1,0,image
762,321.245585088879,1,1,image
762,309.539226518701,1,2,image
762,236.75563965739624,1,3,image
762,518.4113404368061,1,4,image
762,281.7067736082401,1,5,image
762,355.55580496585407,1,6,image
762,288.46336081872374,1,7,image
762,479.98183864043614,1,8,image
762,301.09905625337393,1,9,image
763,517.0009367476572,0,0,image
763,468.5547981121065,0,1,image
763,481.08040651167664,0,2,image
763,439.6731701868053,0,3,image
763,570.7283828175829,0,4,image
763,407.7897569494885,0,5,image
763,424.04281860868883,0,6,image
763,389.75919996983424,0,7,image
763,429.9120856055164,0,8,image
763,468.36858968708225,0,9,image
763,409.01318990949255,1,0,image
763,333.9163244870535,1,1,image
763,392.1539158282461,1,2,image
763,489.45563250534707,1,3,image
763,484.1845063143016,1,4,image
763,382.8458681747724,1,5,image
763,279.02795083486365,1,6,image
763,248.87192321574489,1,7,image
763,350.52198989475323,1,8,image
763,405.9189631440032,1,9,image
764,430.08182751347925,0,0,image
764,529.5935995205136,0,1,image
764,475.89950324922836,0,2,image
764,381.2133899379738,0,3,image
764,405.4103392456467,0,4,image
764,423.3586269255892,0,5,image
764,327.0604123172842,0,6,image
764,453.8646137803123,0,7,image
764,326.6656565222356,0,8,image
764,441.0454296362683,0,9,image
764,365.88998750723874,1,0,image
764,301.116930793208,1,1,image
764,329.39066458376914,1,2,image
764,299.8471392783957,1,3,image
764,472.63919623365786,1,4,image
764,242.95113626698605,1,5,image
764,199.9034482195681,1,6,image
764,343.42129302360183,1,7,image
764,224.86083044393365,1,8,image
764,318.85648790582553,1,9,image
765,452.62192719575074,0,0,image
765,446.8198835355901,0,1,image
765,532.8112265343118,0,2,image
765,409.3461100999132,0,3,image
765,493.23760582488984,0,4,image
765,476.67250523697254,0,5,image
765,373.42722352175844,0,6,image
765,458.26800709409235,0,7,image
765,442.034519564951,0,8,image
765,398.6873830090348,0,9,image
765,430.58469442199896,1,0,image
765,368.8346653559129,1,1,image
765,380.90252167589745,1,2,image
765,236.168895834973,1,3,image
765,420.95258438815335,1,4,image
765,378.71788763932193,1,5,image
765,213.0520784350168,1,6,image
765,274.2084372820636,1,7,image
765,332.0017189371509,1,8,image
765,425.9411482774697,1,9,image
766,538.5660429947593,0,0,image
766,442.1205514606634,0,1,image
766,439.1260974509037,0,2,image
766,355.0442487898403,0,3,image
766,471.553238420449,0,4,image
766,452.6230829925643,0,5,image
766,255.7028121616617,0,6,image
766,384.2852216266299,0,7,image
766,399.1982300478598,0,8,image
766,395.1440038944926,0,9,image
766,294.456988432753,1,0,image
766,310.86053435912856,1,1,image
766,377.45798674468926,1,2,image
766,293.869884666687,1,3,image
766,413.9180544562289,1,4,image
766,289.99608633170755,1,5,image
766,355.10396359682267,1,6,image
766,240.4980391141777,1,7,image
766,400.8454318288449,1,8,image
766,258.8406187570615,1,9,image
767,360.51870406226794,0,0,image
767,374.20060804524246,0,1,image
767,463.41687157951617,0,2,image
767,404.3236900364502,0,3,image
767,472.72022629359316,0,4,image
767,362.6089890163174,0,5,image
767,379.5471401810499,0,6,image
767,310.2952434770803,0,7,image
767,352.15688470457053,0,8,image
767,345.1228434283896,0,9,image
767,304.8215290256714,1,0,image
767,288.03351932252826,1,1,image
767,362.21085095984927,1,2,image
767,285.857529480527,1,3,image
767,303.4732349868773,1,4,image
767,363.1047499385887,1,5,image
767,223.40183789379392,1,6,image
767,279.3199185737141,1,7,image
767,238.61148735929072,1,8,image
767,258.21042886408867,1,9,image
768,311.3376889715025,0,0,image
768,369.90825013365367,0,1,image
768,451.0969309613133,0,2,image
768,322.9615558010609,0,3,image
768,387.9993768550996,0,4,image
768,424.0354296474016,0,5,image
768,355.7468529343211,0,6,image
768,245.9956424974825,0,7,image
768,363.26011974488574,0,8,image
768,360.58464109924654,0,9,image
768,195.55050081473019,1,0,image
768,222.73419433681215,1,1,image
768,311.5705474317097,1,2,image
768,259.94640674489233,1,3,image
768,235.72418891710439,1,4,image
768,237.27092133425413,1,5,image
768,266.1479131469718,1,6,image
768,203.65914500366674,1,7,image
768,240.91551969843778,1,8,image
768,275.41831074833794,1,9,image
769,455.049667069428,0,0,image
769,518.8288629742133,0,1,image
769,502.3395391955172,0,2,image
769,335.30979258767053,0,3,image
769,472.33796022038536,0,4,image
769,574.5089793463916,0,5,image
769,385.3428763715163,0,6,image
769,438.6305631840399,0,7,image
769,544.5929971400305,0,8,image
769,476.6954738098018,0,9,image
769,336.7273763724453,1,0,image
769,358.78135699167245,1,1,image
769,451.68320787017046,1,2,image
769,326.60089097127855,1,3,image
769,430.81683292630714,1,4,image
769,363.0894703482546,1,5,image
769,347.13747081234857,1,6,image
769,355.60335260114925,1,7,image
769,342.11439974652905,1,8,image
769,317.23918658499764,1,9,image
770,466.73464117892007,0,0,image
770,509.0454967961949,0,1,image
770,434.93143972719287,0,2,image
770,435.94755894005857,0,3,image
770,460.073039939465,0,4,image
770,413.27803976110073,0,5,image
770,379.02386108272884,0,6,image
770,375.21712468255225,0,7,image
770,383.9393935011762,0,8,image
770,492.89195116937657,0,9,image
770,279.61264244294705,1,0,image
770,391.21165429185413,1,1,image
770,434.38907926081214,1,2,image
770,352.03414562444203,1,3,image
770,359.61614761671586,1,4,image
770,323.85455590517756,1,5,image
770,317.9218318547715,1,6,image
770,303.05837649374126,1,7,image
770,250.7951628531746,1,8,image
770,333.27928804592966,1,9,image
771,344.70862559970857,0,0,image
771,385.01324674456754,0,1,image
771,391.5149340997922,0,2,image
771,357.6842319349256,0,3,image
771,441.15971252493165,0,4,image
771,370.9134844868473,0,5,image
771,303.90025255768825,0,6,image
771,434.02590318913605,0,7,image
771,369.56036468478305,0,8,image
771,349.4131311885444,0,9,image
771,378.3101095514872,1,0,image
771,329.94960658924623,1,1,image
771,370.93137424891006,1,2,image
771,343.275673085954,1,3,image
771,327.84766699056894,1,4,image
771,203.43047977840496,1,5,image
771,245.2219501064019,1,6,image
771,211.10433656681306,1,7,image
771,209.90489537135522,1,8,image
771,276.51534593049877,1,9,image
772,364.45090991680536,0,0,image
772,406.9973098365883,0,1,image
772,480.0539087951202,0,2,image
772,329.77646378337,0,3,image
772,472.6377650829793,0,4,image
772,381.0325380231598,0,5,image
772,364.6029737223487,0,6,image
772,429.48434517808533,0,7,image
772,497.8543088785558,0,8,image
772,387.0519781137027,0,9,image
772,346.0927413325996,1,0,image
772,407.6763563213451,1,1,image
772,330.2774103113434,1,2,image
772,338.7431045681491,1,3,image
772,327.61066310108595,1,4,image
772,228.68848176915918,1,5,image
772,253.5668050561428,1,6,image
772,193.92598882104045,1,7,image
772,318.63174705034004,1,8,image
772,309.97743702568107,1,9,image
773,418.91925509680044,0,0,image
773,501.7731541170742,0,1,image
773,568.4422028069148,0,2,image
773,413.92068568115576,0,3,image
773,467.1401628192829,0,4,image
773,435.86575320127855,0,5,image
773,290.1408197041303,0,6,image
773,376.84815275504224,0,7,image
773,423.91986778227647,0,8,image
773,408.12541485888295,0,9,image
773,357.0077531874327,1,0,image
773,261.55018496922224,1,1,image
773,353.5754992050647,1,2,image
773,272.2350630945012,1,3,image
773,372.06342595055673,1,4,image
773,303.1665987808822,1,5,image
773,243.79555670256633,1,6,image
773,327.52698461464956,1,7,image
773,315.54333149618236,1,8,image
773,343.52100596464385,1,9,image
774,378.2122014926416,0,0,image
774,460.8096270672937,0,1,image
774,402.73100798023313,0,2,image
774,410.8121830875377,0,3,image
774,498.5233102380594,0,4,image
774,455.03414660086315,0,5,image
774,316.0779971819033,0,6,image
774,399.7049804837257,0,7,image
774,414.9176595449484,0,8,image
774,322.14498753451284,0,9,image
774,320.2347634179612,1,0,image
774,250.5965738265211,1,1,image
774,359.30628531151746,1,2,image
774,282.6116019549851,1,3,image
774,359.7933465930215,1,4,image
774,324.3601603514013,1,5,image
774,233.72922571584587,1,6,image
774,317.13086538613123,1,7,image
774,230.49382814773463,1,8,image
774,277.280229667584,1,9,image
775,482.68918982326113,0,0,image
775,374.4878463841373,0,1,image
775,389.692828647662,0,2,image
775,370.76491258389245,0,3,image
775,525.1715540841893,0,4,image
775,381.3925412956896,0,5,image
775,293.19534973324835,0,6,image
775,474.8318519574434,0,7,image
775,381.32896102930937,0,8,image
775,455.69803861847294,0,9,image
775,378.85379758662845,1,0,image
775,333.8188264620393,1,1,image
775,282.6154835038826,1,2,image
775,217.99562694934914,1,3,image
775,322.2003290194585,1,4,image
775,303.46019552466487,1,5,image
775,297.2057405435036,1,6,image
775,283.6536357624239,1,7,image
775,299.8626848572824,1,8,image
775,286.9870516538127,1,9,image
776,469.40595028260475,0,0,image
776,428.20590842132174,0,1,image
776,493.9673907922951,0,2,image
776,390.1174784112721,0,3,image
776,452.44565626480824,0,4,image
776,406.26943637856033,0,5,image
776,482.4524219168967,0,6,image
776,442.94276501991686,0,7,image
776,406.90615507794433,0,8,image
776,445.6986036004142,0,9,image
776,353.9260665678096,1,0,image
776,329.4275774903846,1,1,image
776,431.8058740877415,1,2,image
776,215.37739977508403,1,3,image
776,396.14055324305735,1,4,image
776,274.60702986955795,1,5,image
776,392.12021565724376,1,6,image
776,281.3078501262558,1,7,image
776,248.5548895754847,1,8,image
776,273.34997437311193,1,9,image
777,515.6610982022917,0,0,image
777,348.98241219240435,0,1,image
777,382.14319273866255,0,2,image
777,336.9077869814117,0,3,image
777,450.22637788847396,0,4,image
777,497.9827965570017,0,5,image
777,273.9409050356058,0,6,image
777,242.6979861372198,0,7,image
777,425.56223930489267,0,8,image
777,394.5594881270806,0,9,image
777,396.20994591236894,1,0,image
777,289.54698969663616,1,1,image
777,419.5404361800503,1,2,image
777,295.0434592398036,1,3,image
777,389.441454645754,1,4,image
777,208.61593919538126,1,5,image
777,309.6496536879379,1,6,image
777,244.5310394697432,1,7,image
777,255.72310362750764,1,8,image
777,296.1783486747807,1,9,image
778,502.9152957423479,0,0,image
778,498.3548371975478,0,1,image
778,452.5807777521419,0,2,image
778,380.01531959633115,0,3,image
778,471.6704041944688,0,4,image
778,302.215178079695,0,5,image
778,350.9168328520125,0,6,image
778,345.47544807666657,0,7,image
778,442.11364648306414,0,8,image
778,408.64719628972614,0,9,image
778,365.8504803675991,1,0,image
778,277.84446169325236,1,1,image
778,343.70867086596326,1,2,image
778,197.33513687539363,1,3,image
778,327.76492601096874,1,4,image
778,283.85170368898673,1,5,image
778,385.3793670554889,1,6,image
778,295.1252334419175,1,7,image
778,225.35860624176976,1,8,image
778,370.5538242443201,1,9,image
779,375.1287753512346,0,0,image
779,445.7446790999846,0,1,image
779,452.57417645964546,0,2,image
779,432.76386329920405,0,3,image
779,474.59048213457567,0,4,image
779,423.57189065880647,0,5,image
779,413.7553942966963,0,6,image
779,410.65727973924595,0,7,image
779,366.33064058918507,0,8,image
779,452.1992622090213,0,9,image
779,328.0278281165347,1,0,image
779,345.31710333401077,1,1,image
779,306.02068346373335,1,2,image
779,322.9004219145984,1,3,image
779,391.9583122051668,1,4,image
